"customer_id","first_name","last_name","dob","job_industry_category_id","wealth_segment_id","deceased_indicator","owns_car","address_id"
2222,Caroline,Grabban,1974-08-26,8,3,N,No,3780
2223,Sarita,Georgiev,1981-01-29,10,3,N,No,845
2224,Sydel,Seccombe,1998-08-18,2,1,N,Yes,3321
2225,Christina,Easum,1988-04-02,10,2,N,No,414
2226,Hedvig,Flatt,1955-07-22,6,3,N,No,357
2227,Duff,Kemble,1976-07-16,5,2,N,Yes,3825
2228,Rosita,Soppeth,1956-03-09,3,1,N,No,3581
2229,Linette,Gotmann,1959-04-10,8,2,N,Yes,3604
2230,Gertruda,Shrimpling,1977-12-22,4,3,N,No,1178
2231,Rasla,Landreth,1959-09-25,4,3,N,No,3727
2232,Nev,Malone,1990-05-07,4,3,N,Yes,2637
2233,Cassi,Killingworth,1973-09-04,4,3,N,Yes,304
2234,Dylan,Hanvey,1986-09-09,3,3,N,No,770
2235,Maxine,Cauldwell,1979-10-02,10,2,N,No,2960
2236,Arin,Crickmoor,1968-04-16,3,2,N,Yes,1130
2237,Julia,Walden,1969-06-26,4,3,N,Yes,228
2238,Nata,Plinck,1978-09-14,2,3,N,Yes,443
2239,Jocelyne,Pasquale,1960-01-11,5,1,N,Yes,3482
2240,Niall,Hallifax,1969-07-25,3,1,N,Yes,1713
2241,Augy,Jerrems,1975-02-23,8,1,N,No,238
2242,Elsy,Springell,1977-09-24,4,3,N,Yes,2567
2243,Lena,Cronshaw,1976-08-28,4,2,N,Yes,3289
2244,Sidney,Cargon,1972-05-10,3,3,N,No,2618
2245,Elsinore,Banbrook,1980-04-21,1,3,N,No,1527
2246,Giraldo,Lacer,1979-01-24,4,3,N,Yes,3218
2247,Gweneth,Wilkins,1995-01-20,2,1,N,Yes,3683
2248,Helsa,Grandisson,1996-05-23,3,3,N,No,1773
2249,Kiele,Caghan,1996-11-11,8,3,N,No,2656
2250,De witt,Gleave,1992-06-26,9,1,N,No,849
2251,Leslie,Shotboult,1959-08-19,5,1,N,No,1678
2252,Darcey,Annis,,7,1,N,Yes,2398
2253,Gracie,Kubacki,1959-02-08,3,2,N,Yes,912
2254,Ann,Beek,1955-10-21,10,2,N,No,2083
2255,Iorgo,Krol,1992-07-11,10,2,N,Yes,2389
2256,Mara,Rosterne,1978-02-26,2,3,N,No,2570
2257,Siward,Corradino,1977-10-13,6,3,N,No,462
2258,Cathy,Powter,1974-03-21,2,1,N,No,1671
2259,Leanora,Calbert,1999-07-02,4,2,N,No,215
2260,Jarad,Barthropp,1967-02-09,1,1,N,No,2938
2261,Gerome,Monshall,1980-09-21,10,3,N,Yes,1267
2262,Nyssa,Banister,1984-04-21,10,3,N,Yes,3701
2263,Lois,Sorel,1987-02-06,1,3,N,Yes,1696
2264,Tony,Shirley,1972-07-17,10,2,N,No,867
2265,Brendan,Vicent,1980-07-29,5,3,N,Yes,2748
2266,Jeth,Tomes,1998-10-11,2,1,N,No,3703
2267,Andrei,Mulchrone,1964-04-28,4,2,N,No,3708
2268,Wilhelmina,Gothup,1965-10-07,10,3,N,No,836
2269,Beitris,Lamy,1989-11-11,4,3,N,No,2329
2270,Augustus,Edleston,1966-09-28,2,2,N,No,2851
2271,King,Hoston,1974-03-26,9,3,N,Yes,1414
2272,Grete,Hindenburg,1994-12-21,3,3,N,No,2888
2273,Rhetta,Lambrook,1964-08-04,4,3,N,Yes,2840
2274,Nada,Reinert,1979-11-26,3,3,N,Yes,435
2275,Ursulina,Carter,1992-07-19,8,1,N,Yes,2031
2276,Stormy,Caveney,1985-10-06,4,3,N,Yes,809
2277,Gillie,Ruben,1963-08-22,8,1,N,Yes,816
2278,Gerri,Heliet,1977-09-25,10,2,N,Yes,3042
2279,Garrett,Szymon,1979-03-19,10,3,N,No,3961
2280,Wrennie,Alexandersson,1960-11-18,4,3,N,No,3090
2281,Valaria,Abrehart,1989-05-10,4,1,N,Yes,762
2282,Dominic,Gregoletti,1957-02-25,8,2,N,Yes,157
2283,Gaspar,Janaway,1954-02-08,4,1,N,No,3814
2284,Ola,Lenoir,1974-02-16,9,1,N,No,2751
2285,Maritsa,Bellison,1973-10-27,10,1,N,No,3664
2286,Katuscha,Sapsed,1995-06-02,3,1,N,No,632
2287,Gisela,Partener,1974-04-22,9,1,N,No,2001
2288,Cirillo,Hook,1964-05-04,3,1,N,No,19
2289,Kissie,Steanson,1980-09-25,10,2,N,Yes,3121
2290,Myca,Standley,1981-03-10,3,3,N,Yes,3908
2291,Guido,Meynell,1971-04-13,3,2,N,Yes,2278
2292,Christie,MacClure,1998-06-02,10,3,N,Yes,2264
2293,Engracia,Newcom,1958-03-07,8,2,N,No,1991
2294,Skipton,Cordie,1987-06-16,3,3,N,No,3463
2295,Farris,Hazelby,,7,3,N,Yes,1567
2296,Nathalia,Sanger,2002-01-01,2,2,N,No,3088
2297,Pauletta,Taffee,1971-11-27,3,2,N,Yes,2545
2298,Brigham,Vyse,1997-10-28,5,3,N,Yes,3227
2299,Mahmoud,Dagworthy,1986-10-21,5,1,N,Yes,1575
2300,Cary,Cockerham,1998-09-26,8,3,N,Yes,2181
2301,Ken,Vashchenko,1966-10-30,8,3,N,Yes,2408
2302,Loraine,Beamish,1999-01-09,2,3,N,Yes,1511
2303,Alair,Combe,1993-04-13,2,3,N,Yes,1802
2304,Shelia,Bellew,1957-06-01,4,3,N,Yes,3878
2305,Aeriell,Greeding,1984-07-09,8,2,N,Yes,1044
2306,Hilary,Tregunna,1960-04-19,8,1,N,Yes,3
2307,Corina,Shadwick,1978-06-28,2,1,N,Yes,2159
2308,Nancey,Hastie,1963-03-19,8,3,N,Yes,685
2309,Herc,McIlhone,1985-01-13,3,2,N,No,3230
2310,Jed,Humpherston,1970-02-10,4,1,N,Yes,3349
2311,Addi,"",1989-02-15,10,3,N,No,140
2312,Ronnica,Grebner,1979-08-10,3,3,N,No,1716
2313,Christa,Pauley,1966-07-10,3,3,N,No,303
2314,Ravid,Lapenna,1993-12-22,10,1,N,Yes,1002
2315,Pernell,MacCheyne,1994-03-01,8,2,N,No,2463
2316,Vernen,Bourgaize,1978-03-21,8,2,N,Yes,2898
2317,Alwin,Cuberley,1976-12-07,10,3,N,Yes,2238
2318,Willa,Malyan,1988-03-01,3,3,N,Yes,2854
2319,David,Darrigrand,1985-05-03,6,1,N,No,428
2320,Kaylyn,Throssell,1965-12-21,3,2,N,No,1805
2321,Libbi,Freeberne,1980-03-25,3,3,N,Yes,898
2322,Hazlett,Rosenschein,1992-05-24,10,3,N,Yes,548
2323,Adair,Piser,1988-04-30,5,1,N,No,2456
2324,Jerrold,Robben,1966-08-05,3,3,N,Yes,796
2325,Emmett,Whatsize,1964-01-06,2,1,N,Yes,2200
2326,Trev,Boothebie,1966-06-22,2,1,N,No,3915
2327,Alie,Sowle,1963-04-05,4,2,N,No,2177
2328,Gayler,Shackle,1986-06-03,10,3,N,Yes,364
2329,Donny,Stiven,1957-12-19,7,2,N,No,3370
2330,Claresta,Bonnor,1990-01-17,5,3,N,No,2756
2331,Marybelle,Antal,1963-04-11,8,3,N,Yes,3816
2332,Jeff,Goodere,1977-04-20,5,1,N,Yes,3331
2333,Ives,Adolfson,1966-04-19,8,3,N,Yes,2268
2334,Zebulen,Hefford,1996-03-16,10,2,N,No,1557
2335,Payton,Sheach,,7,3,N,No,2826
2336,Karney,Labrone,1978-01-19,10,2,N,No,1823
2337,Odilia,Bick,2000-01-11,10,3,N,No,1832
2338,Clarie,Hackworth,1986-11-28,3,3,N,No,1473
2339,Damien,Haddeston,1958-12-28,5,2,N,Yes,1658
2340,Joachim,Amer,1978-03-29,10,3,N,Yes,3672
2341,Caterina,Scedall,,7,3,N,Yes,3707
2342,Clara,Jakel,1999-09-17,4,3,N,No,3113
2343,Wilhelm,Corteis,1959-03-24,1,1,N,Yes,1030
2344,Wat,Robelin,1993-03-04,8,3,N,Yes,3885
2345,Arden,Godard,1986-07-15,2,2,N,Yes,1139
2346,Joey,Scheffler,1979-09-16,4,3,N,Yes,926
2347,L;urette,Annott,1957-03-04,4,1,N,No,1039
2348,Keeley,Winslet,1957-11-07,3,3,N,No,3637
2349,Julee,Garwell,1979-03-05,9,1,N,No,3607
2350,Lorinda,Malpass,1959-03-17,4,3,N,Yes,1103
2351,Felicity,Beirne,1992-03-15,2,2,N,Yes,502
2352,Cilka,Dabbes,1971-10-22,4,3,N,Yes,3379
2353,Lyn,Luquet,1978-12-27,10,2,N,Yes,633
2354,Tammie,Fisbey,1958-12-19,2,3,N,No,780
2355,Shaughn,"",1993-12-19,3,3,N,Yes,2465
2356,Arluene,Manchester,1994-12-17,3,2,N,No,711
2357,Lisette,Mingardi,1962-10-15,3,3,N,No,3987
2358,Ave,Peatt,1959-05-01,2,1,N,Yes,2738
2359,Merlina,Bream,1986-03-25,5,1,N,Yes,1609
2360,Karleen,McGenn,1974-11-03,8,1,N,Yes,57
2361,Jeannette,Cerman,1954-11-28,4,1,N,Yes,102
2362,Herbie,Machans,1972-06-05,8,2,N,Yes,1815
2363,Bobby,Farmiloe,1983-12-30,6,3,N,Yes,3599
2364,Fielding,Linklater,1995-09-22,4,3,N,Yes,1922
2365,Lauretta,Furmonger,1998-10-18,1,3,N,Yes,515
2366,Idette,Mapam,1975-06-15,10,3,N,Yes,3083
2367,Lorne,Sabin,1957-05-22,3,3,N,Yes,130
2368,Rowe,Losbie,1993-01-22,3,3,N,No,3244
2369,Averyl,Gosz,1996-10-28,8,3,N,Yes,3890
2370,Juliane,Calltone,1996-03-19,5,1,N,No,2533
2371,Rory,Lokier,1966-11-18,3,1,N,Yes,811
2372,Jim,Shoppee,1977-09-10,10,2,N,No,2185
2373,Cordy,Readshall,1982-05-22,3,1,N,Yes,1887
2374,Dolf,Baudichon,1993-06-15,8,3,N,No,1509
2375,Alika,Milbourne,1987-03-17,2,2,N,No,2504
2376,Eada,Narbett,1958-10-23,4,1,N,Yes,1894
2377,Kristien,Dunne,1998-10-02,7,1,N,No,466
2378,Aggi,Farncombe,1994-04-25,3,2,N,No,1615
2379,Trixie,Piscopiello,1981-05-05,10,2,N,Yes,2580
2380,Merissa,Milella,1956-04-09,2,3,N,Yes,3326
2381,Dulsea,Pladen,1973-02-12,1,2,N,Yes,924
2382,Turner,Huggens,1971-07-05,2,3,N,Yes,2951
2383,Zaria,Eberz,1978-09-15,8,3,N,No,1367
2384,Garey,Letrange,1961-07-16,10,1,N,Yes,2378
2385,Gaultiero,Lissenden,1958-12-17,10,3,N,No,3971
2386,Adrianne,Lowerson,1997-07-06,8,3,N,No,2759
2387,Roy,Jone,1977-08-30,4,1,N,Yes,1731
2388,Quincy,Weben,1997-05-28,8,3,N,No,1502
2389,Sibyl,Gudge,1973-12-28,2,1,N,No,1937
2390,Tonya,Nealand,1964-05-06,5,3,N,No,3945
2391,Corny,Millott,1961-04-22,10,3,N,No,2830
2392,Isadora,Gronaller,2001-01-11,3,2,N,No,795
2393,Dorian,Colledge,1981-06-21,10,1,N,Yes,362
2394,Ferne,Reese,1995-11-12,4,3,N,Yes,2306
2395,Ashlin,Kesby,1966-02-26,4,1,N,No,644
2396,Elmira,Wildblood,1973-08-02,2,2,N,Yes,1101
2397,Cassius,Birchenough,1985-06-10,2,2,N,Yes,3502
2398,Mirelle,"",2000-10-11,8,1,N,Yes,609
2399,Devonne,McPolin,1980-06-11,3,1,N,Yes,2373
2400,Lindsay,Stollsteiner,1978-02-28,5,3,N,Yes,1471
2401,Drake,Riguard,1977-07-31,4,3,N,Yes,922
2402,Merrielle,Strafen,1957-06-07,8,3,N,Yes,1253
2403,Karalee,Tremlett,1977-10-25,8,2,N,No,436
2404,Conney,Grouse,1960-03-14,2,3,N,No,3437
2405,Quintana,Merricks,1957-07-28,4,3,N,No,2693
2406,Randal,Messager,1973-06-11,4,2,N,Yes,3759
2407,Merrily,"",1959-03-30,8,1,N,Yes,815
2408,Celestia,"",1955-10-10,10,3,N,No,2357
2409,Carolan,Ortler,1989-07-13,10,3,N,No,2904
2410,Eugenia,Verey,1974-08-24,3,3,N,Yes,3440
2411,Casey,McDade,1964-05-27,8,1,N,No,759
2412,Tiffi,Havercroft,1981-05-26,3,2,N,No,2108
2413,Abbey,Murrow,1943-08-11,3,1,N,Yes,3790
2414,Basile,Bowlas,,10,3,N,Yes,136
2415,Tanner,Harp,1978-11-05,3,3,N,No,2027
2416,Eberhard,Shalcras,1959-12-29,10,2,N,No,388
2417,Cacilia,Swetland,1974-06-24,4,2,N,No,2332
2418,Elspeth,Brazil,1970-04-05,5,3,N,Yes,3807
2419,Aron,Karlsen,1978-07-04,5,1,N,No,2810
2420,Celie,Guyers,1976-08-26,8,1,N,No,3009
2421,Marilee,Garbott,1954-08-16,10,2,N,Yes,658
2422,Crysta,Woliter,1978-11-30,6,1,N,No,2610
2423,Lenci,Symcox,1981-02-20,7,3,N,Yes,2411
2424,Loren,Batkin,1982-01-06,4,2,N,Yes,375
2425,Barn,Sainsberry,1976-03-19,4,3,N,Yes,2864
2426,Yancy,Ovett,,7,2,N,Yes,2349
2427,Myrta,Whibley,1998-10-15,4,1,N,Yes,1814
2428,Pauly,Keightley,1968-07-26,4,3,N,Yes,3454
2429,Emeline,Baldi,1980-11-11,3,3,N,Yes,153
2430,Humbert,Dikles,1968-09-06,4,3,N,No,47
2431,Alvy,Tyndall,1999-12-24,8,3,N,Yes,3560
2432,Ebba,Melhuish,1981-02-21,3,2,N,Yes,1190
2433,Burty,Strutz,1976-07-19,4,1,N,Yes,1798
2434,Lenci,Soars,1956-11-17,4,2,N,No,1447
2435,Orly,Ceney,1961-08-12,3,3,N,No,1843
2436,Jaymie,Wellesley,1986-03-21,7,3,N,No,2663
2437,Simonette,Cressingham,1977-05-01,8,3,N,Yes,1000
2438,Lorianne,Ethersey,1983-01-29,3,3,N,Yes,404
2439,Shelly,Yakebovitch,1967-10-02,3,2,N,No,1681
2440,Lethia,Juanes,1959-09-21,3,2,N,No,1221
2441,Loutitia,Pinkie,1959-03-29,5,1,N,Yes,2194
2442,Odie,Enrrico,1957-10-13,10,2,N,Yes,2206
2443,Towny,Python,1990-02-13,5,1,N,No,1925
2444,Emmet,Cristoforo,1977-05-13,3,1,N,No,13
2445,Johnnie,Prujean,1976-03-11,2,2,N,No,1370
2446,Lovell,Kiss,1956-09-07,2,2,N,No,3679
2447,Richard,Poor,1997-01-06,4,2,N,Yes,1200
2448,Lorri,Iston,1992-12-18,5,1,N,No,3767
2449,Oates,Broadberrie,1982-06-01,4,2,N,No,1808
2450,Jayson,Breheny,1974-06-21,2,2,N,Yes,1525
2451,Upton,Orford,1973-03-09,1,2,N,Yes,2537
2452,Sophronia,Yerrill,1975-07-24,3,3,N,Yes,2048
2453,Ruthe,Campe,1992-08-05,9,1,N,No,2205
2454,Gene,Brome,1960-02-13,5,3,N,Yes,2317
2455,Kathe,Heatlie,1977-10-09,3,3,N,No,2014
2456,Reidar,Pullin,1991-05-29,4,3,N,No,158
2457,Benito,Vearnals,1975-04-12,7,1,N,Yes,1344
2458,Leilah,Liddel,1964-04-20,3,1,N,Yes,2277
2459,Jeanna,Naulls,1986-01-10,3,1,N,No,3795
2460,Mick,Boutellier,1976-05-17,3,1,N,Yes,280
2461,Tully,"",1976-06-12,4,2,N,No,334
2462,Fletcher,Hutchens,1980-07-05,6,2,N,No,3863
2463,Krystle,Jovicevic,1978-01-30,10,3,N,No,3782
2464,Cleve,Jindrak,1983-04-06,2,3,N,No,1924
2465,Paloma,Nilles,1984-06-12,4,3,N,Yes,820
2466,Araldo,Klamp,1980-10-04,6,1,N,No,3168
2467,Ynez,Fawloe,1975-07-15,3,2,N,Yes,3259
2468,Parker,Barenskie,1995-12-12,2,1,N,No,1010
2469,Kermie,Hedger,,7,3,N,Yes,1085
2470,Roy,Dunaway,1957-07-04,1,3,N,No,3367
2471,Noland,Bresland,1978-12-20,3,3,N,Yes,3950
2472,Mathias,Element,1989-06-02,10,1,N,Yes,967
2473,Davon,"",1970-05-10,6,3,N,Yes,3451
2474,Chrysa,Burrett,1980-06-08,1,1,N,Yes,2716
2475,Cammi,Ambrogioni,1977-05-02,4,3,N,No,2557
2476,Hal,Braddon,1956-09-25,5,1,N,No,1428
2477,Barney,Tilling,1977-03-23,3,2,N,Yes,595
2478,Andreas,Lamke,1966-07-07,8,2,N,Yes,2180
2479,Helge,Voller,1996-11-06,2,3,N,No,172
2480,Adey,Shevlin,1971-12-26,3,1,N,Yes,2989
2481,Amber,Ruslin,1979-01-20,3,3,N,Yes,499
2482,Regan,Siemens,1953-12-10,10,3,N,Yes,202
2483,Greta,Cotterrill,1987-06-06,3,3,N,No,2998
2484,Elise,Slimm,1979-10-03,5,3,N,Yes,851
2485,Ringo,Parkyn,1955-07-27,4,3,N,Yes,42
2486,Alaine,Halbord,1954-03-09,3,3,N,Yes,3344
2487,Elton,Piggford,1978-01-13,7,2,N,Yes,3212
2488,Idalia,Braunton,1988-11-17,8,3,N,Yes,1292
2489,Emma,Mates,1976-06-12,2,3,N,No,1701
2490,Clint,Krause,1987-10-01,10,3,N,Yes,2492
2491,Tabbie,Turone,1977-05-08,10,3,N,No,1768
2492,Gayelord,Lipman,1974-02-01,3,1,N,No,1135
2493,Rey,Collum,1981-08-19,6,3,N,Yes,1514
2494,Donella,Emm,1974-08-08,3,1,N,No,2926
2495,Gwenore,Suero,1953-11-12,7,2,N,No,2937
2496,Lew,Wittleton,1980-08-26,3,3,N,Yes,2532
2497,Gustav,Aaronsohn,1969-04-05,5,2,N,No,2231
2498,Rosana,Emmatt,1978-02-02,2,1,N,No,2792
2499,Doll,Tschirschky,1973-08-30,2,3,N,No,2225
2500,Micky,Livings,1957-12-18,5,1,N,Yes,1086
2501,Ora,Meaddowcroft,1971-07-12,8,3,N,Yes,2969
2502,Concordia,Mussington,1964-08-23,3,3,N,Yes,271
2503,Devlin,Laneham,1967-07-16,10,2,N,Yes,3612
2504,Aloysius,Huffer,2000-04-29,5,3,N,No,2152
2505,Myrah,McCarry,1980-08-25,8,1,N,No,3702
2506,Arlana,Ferrick,1955-01-20,10,2,N,No,2191
2507,Alysa,Galilee,1986-06-25,10,2,N,Yes,1417
2508,Virgil,Borkett,1996-11-04,4,3,N,No,603
2509,Danya,Beadles,1971-07-07,8,3,N,No,2395
2510,Nealson,Lowdham,1973-04-10,3,3,N,Yes,3288
2511,Jedidiah,Daulby,1991-07-12,8,3,N,Yes,2204
2512,Franzen,Halliday,1968-05-22,4,1,N,Yes,328
2513,Rustie,Ligoe,1978-07-31,5,3,N,No,1780
2514,Vincenty,Sayer,1975-08-11,8,1,N,Yes,198
2515,Manya,"",1995-03-07,2,2,N,Yes,3576
2516,Zoe,Kiddye,1967-05-27,10,3,N,No,1080
2517,Rozanna,Kegan,1978-10-19,10,3,N,Yes,3565
2518,Krystalle,Ives,1954-08-22,4,3,N,Yes,3763
2519,Ryon,Dalliston,1979-10-17,3,3,N,Yes,3306
2520,Gabie,Skett,1974-05-27,2,2,N,Yes,3815
2521,Kellia,Martugin,1999-08-29,3,1,N,Yes,3739
2522,Benton,MacGragh,1977-02-03,4,1,N,No,1355
2523,Lauree,Shewery,1961-10-29,8,3,N,Yes,2051
2524,Rustie,Kingsland,1969-05-29,2,3,N,Yes,3105
2525,Hans,Ison,1992-10-03,8,3,N,No,1089
2526,Izaak,Dopson,1969-02-01,3,3,N,No,2193
2527,Arly,Petersen,1980-07-19,4,2,N,Yes,3424
2528,Cassie,Toffaloni,1978-09-23,8,2,N,No,2718
2529,Ben,Laidler,1954-05-11,3,1,N,Yes,2499
2530,Engracia,Foulcher,1960-08-03,5,3,N,Yes,2490
2531,Brendan,Verbeke,1981-08-20,5,1,N,Yes,3380
2532,Milli,Hubbert,1969-05-01,3,3,N,No,3904
2533,Harper,Ioannidis,1993-07-26,10,2,N,Yes,296
2534,Estelle,Lithgow,1965-06-21,3,2,N,Yes,3203
2535,Butch,Broadnicke,1981-08-20,8,2,N,No,293
2536,Aigneis,Brignall,1964-06-10,10,3,N,Yes,3388
2537,Peggi,Tolan,1989-09-06,4,2,N,Yes,988
2538,Jacinta,Petrillo,1959-01-22,4,1,N,Yes,3981
2539,Tracie,Ashdown,1967-04-22,3,2,N,Yes,2885
2540,Donavon,"",,7,3,N,Yes,348
2541,Cleveland,Islep,2000-03-14,8,1,N,Yes,1
2542,Amanda,Leverington,1966-03-11,5,2,N,Yes,2726
2543,Horacio,Kitchin,1999-06-03,4,2,N,No,302
2544,Ellery,Bowra,1988-01-31,3,3,N,Yes,3545
2545,Grayce,Aumerle,1978-04-11,3,3,N,Yes,673
2546,Marinna,Hancke,1980-04-10,3,1,N,No,2896
2547,Aili,Scruby,1985-07-08,10,3,N,Yes,3045
2548,Kristien,Robberts,1971-07-30,4,3,N,No,1271
2549,Mike,Geggus,1998-08-07,10,3,N,Yes,3169
2550,Dionysus,Elmhurst,1997-08-12,10,3,N,Yes,3772
2551,Gabrila,Gobbett,1987-10-10,4,3,N,No,2460
2552,Allard,Skipton,1973-11-02,3,2,N,Yes,2303
2553,Buddy,Morfell,1981-10-09,4,1,N,Yes,1987
2554,Fan,Gaythwaite,1982-08-21,4,1,N,No,1730
2555,Brad,Tenman,1976-09-19,10,2,N,No,3047
2556,Chucho,Francey,1988-08-11,10,3,N,Yes,927
2557,Lian,Zarfai,1978-08-19,4,3,N,No,1032
2558,Imojean,Bosquet,1974-10-19,10,1,N,Yes,1947
2559,Fulvia,Bernini,1969-06-21,6,1,N,No,832
2560,Sherm,Tythe,1980-10-01,4,3,N,No,2024
2561,Elga,McWard,1963-09-06,3,1,N,Yes,1495
2562,Boonie,Withams,1980-09-26,2,3,N,No,2536
2563,Perla,Sabatier,1990-03-08,4,3,N,Yes,2250
2564,Bell,Carley,1976-04-29,10,3,N,No,3118
2565,Joannes,Harbron,1969-08-17,10,2,N,Yes,970
2566,Nani,Brilleman,1996-10-29,6,2,N,Yes,812
2567,Tobe,Spirit,1975-01-13,8,3,N,No,3164
2568,Anna-diana,Slyne,1983-02-16,3,3,N,No,1944
2569,Sig,Sellan,1985-05-03,2,3,N,No,27
2570,Hirsch,Peele,1977-09-10,8,3,N,Yes,783
2571,Chariot,Keefe,1986-11-17,10,2,N,Yes,3476
2572,Sheila,McInulty,1980-12-30,8,3,N,No,755
2573,Tera,Van Weedenburg,1954-09-23,4,3,N,No,1017
2574,Humfrey,Boyse,1979-12-21,3,3,N,No,3362
2575,Hagan,Abrahmer,1974-06-07,8,1,N,Yes,2197
2576,Lotty,Szubert,1959-05-30,3,3,N,No,692
2577,Thor,Rickardsson,1976-03-19,4,3,N,Yes,1972
2578,Felice,McVane,1991-02-27,2,1,N,No,1662
2579,Celka,Demsey,1970-12-31,3,3,N,No,1188
2580,Kalinda,"",1988-07-04,8,3,N,Yes,2126
2581,Gwenette,Appleton,1974-06-10,3,2,N,Yes,1095
2582,Harv,Pavey,1977-08-10,10,3,N,No,2216
2583,Appolonia,Oxe,1963-09-12,5,3,N,No,3776
2584,Sharia,"",1980-07-07,8,1,N,No,2054
2585,Sly,Passo,1994-06-22,4,2,N,No,2446
2586,Heywood,Sollett,1979-09-12,8,3,N,Yes,1614
2587,Maren,Dachs,1979-03-30,4,2,N,No,439
2588,Kimball,Martinho,2001-01-02,4,1,N,No,1339
2589,Alvera,Kiddle,1965-08-02,4,1,N,No,307
2590,Roslyn,Tewkesbury.,1964-09-22,8,2,N,Yes,2929
2591,Estevan,Rylett,1974-02-04,2,1,N,No,3223
2592,Archibaldo,Argrave,1995-06-19,8,3,N,Yes,1566
2593,Sharona,Yorkston,1973-07-26,3,2,N,No,3410
2594,Sigismond,Stockow,1997-06-23,3,3,N,No,3731
2595,Land,Bangley,1977-08-17,4,2,N,Yes,2846
2596,Lexis,Deason,1976-08-20,4,2,N,Yes,3578
2597,Carita,Kemwall,1980-10-25,3,1,N,Yes,1351
2598,Lindsay,Maydway,1980-03-26,3,2,N,No,732
2599,Pauly,Eilles,1954-05-03,3,3,N,No,920
2600,Darnell,Wistance,2001-03-03,8,3,N,Yes,350
2601,Morgana,Wardel,1975-01-18,8,2,N,No,3725
2602,Jessamine,Butcher,1977-03-22,10,3,N,No,556
2603,Mercy,Jost,1962-02-04,8,1,N,No,2190
2604,Lewiss,Jaeggi,1975-05-08,2,3,N,Yes,1988
2605,Had,Gilling,1965-02-03,10,1,N,Yes,1839
2606,Addi,Seager,1978-08-19,3,1,N,No,1324
2607,Laurent,Ainslee,1992-05-08,10,2,N,Yes,957
2608,Fenelia,Dockrell,1975-11-05,10,2,N,Yes,412
2609,Genvieve,Kobes,1964-12-18,8,3,N,Yes,418
2610,Arliene,Bartolijn,1954-04-30,7,3,N,No,2416
2611,Aeriel,Lejeune,1991-02-18,8,2,N,No,367
2612,Bran,Sauven,1969-04-30,2,2,N,No,1627
2613,Trenton,Casaccio,1966-06-13,10,3,N,Yes,2939
2614,Anatollo,Stendell,1957-10-16,2,1,N,No,3947
2615,Cordelia,"",1998-08-13,8,3,N,Yes,1422
2616,Andee,Ormrod,1970-06-11,4,1,N,Yes,3626
2617,Vanda,Donnellan,1959-10-20,10,1,N,No,1595
2618,Jay,Prue,1977-12-14,4,3,N,No,2746
2619,Lavinia,Niess,1978-07-05,8,1,N,Yes,113
2620,Henderson,Koubek,1999-04-30,3,3,N,No,2866
2621,Moreen,Zoren,1974-02-21,6,1,N,No,526
2622,Natty,Sisneros,1979-12-10,8,3,N,No,1074
2623,Zackariah,Catteroll,1982-07-28,5,3,N,Yes,3787
2624,Winfield,Lampitt,1964-07-08,2,3,N,Yes,2763
2625,Kristal,McRobbie,1972-03-16,3,2,N,Yes,2531
2626,Gerome,Lawrenz,1998-10-24,5,2,N,Yes,3777
2627,Hildegaard,Gennrich,1971-10-29,2,3,N,Yes,101
2628,Giselbert,Gudyer,2001-05-21,6,2,N,No,3673
2629,Nomi,Bushell,1976-08-13,6,1,N,No,938
2630,Jonathon,"",1978-12-17,2,3,N,No,1932
2631,Antonio,Brewis,1995-05-11,8,3,N,Yes,3452
2632,Krishna,Frood,1965-09-29,1,3,N,No,2787
2633,Shayla,Colnett,1969-01-18,5,3,N,Yes,2162
2634,Silvester,Scowcroft,1980-07-14,8,1,N,No,3184
2635,Arty,Mac Geaney,1959-01-03,2,3,N,No,3518
2636,Carly,Struys,1974-01-05,3,1,N,Yes,3611
2637,Marcile,Christley,1972-07-30,2,3,N,Yes,2753
2638,Moritz,Brognot,1977-02-10,7,3,N,Yes,1859
2639,Mufi,O'Kielt,1986-07-03,6,3,N,Yes,1079
2640,Curran,McMeekan,1978-08-24,4,2,N,No,1582
2641,Vina,Tackell,1977-03-22,4,3,N,Yes,1058
2642,Arabelle,Rentelll,,8,1,N,No,2675
2643,Dulsea,Maffi,1989-10-11,4,2,N,No,2327
2644,Brooke,Alastair,1977-09-03,7,3,N,No,3377
2645,Ado,Yaldren,2000-06-26,7,1,N,Yes,1861
2646,Jesselyn,Di Biaggi,1972-10-11,2,3,N,Yes,1437
2647,Marcelia,Blannin,,7,1,N,No,1126
2648,Saunder,Newens,1998-05-09,4,2,N,No,2793
2649,Merwyn,MacPhail,1986-01-16,10,2,N,Yes,480
2650,Candice,Patriskson,1995-08-20,7,2,N,Yes,419
2651,Silvan,Ellison,1978-10-20,3,3,N,Yes,2921
2652,Kelbee,Bernat,1957-12-15,4,2,N,Yes,232
2653,Aylmer,Glenwright,1995-01-05,10,2,N,No,1653
2654,Dawn,Yakovitch,1977-11-28,9,3,N,No,1349
2655,York,Strongman,1966-06-11,3,3,N,No,3573
2656,Halli,Littledike,1959-05-02,4,3,N,Yes,112
2657,Coop,Stancer,1991-12-16,4,3,N,No,2561
2658,Inger,Barnham,1964-02-11,3,3,N,Yes,284
2659,Konstance,Elgey,1974-06-14,1,1,N,Yes,326
